"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
20.019360909315,18.6090139198578,19.8909216988304,18.5461655568522,18.9041903209973,21.0139414903068,16.0769211728422,21.9249258788598,17.0771737672655,"BA2592R"
19.0207216560363,16.8287411199057,19.0925347664311,18.0270626647811,17.8851909600386,19.5631017874034,15.1052470834061,22.2491468930363,16.5145690927594,"BA2497R"
19.5069484593252,17.5020797768093,19.4301398591364,18.7259268107511,18.6445855192626,20.5949797779699,16.2338835167091,21.4208994493538,16.7137096873078,"BA2718R"
19.4287586736872,17.2939776291127,19.4618799938513,18.2589838890478,18.2939670121688,19.885028019602,15.8546300070125,21.8799160650878,16.5736254650397,"BA2575R"
19.7313605647559,18.5694047937397,19.6057392297342,18.3456726944846,18.5562452893837,20.6305566987471,15.9227076967704,21.7020794612883,16.7540086877768,"BA2096R"
19.4306144831507,17.1129099030554,19.5599663635077,18.073034196309,18.2501393257698,20.12525895367,15.663726752328,21.2756222741611,16.6059169110843,"BA2791R"
19.3534486715887,18.6975884238434,19.7184032417501,18.3417839644081,18.4917292753848,20.1938945448373,16.0261210933471,21.6220871313184,16.821439068768,"BA2620R"
19.9294027832272,17.8664374771733,19.812264328623,19.049634013961,19.1016790257026,21.0139830177966,17.0204540039542,21.8421301440916,16.9786261606471,"BA2629R"
19.4946853006659,17.4796000450959,19.6320994090768,18.5395010547667,18.5324021958254,20.5805764867392,15.6771309996909,21.6300114803702,16.8546995254152,"BA2870R"
19.737278215855,17.8920030950242,19.6733916512833,18.4015395151262,18.6343681976629,20.4233776374521,16.0329804999361,22.0654812630829,16.8973922821454,"BA2276R"
19.3858843804996,17.6853730010376,19.457103810883,18.0609119941922,18.2213732468293,20.1147594150278,15.5632951751,21.7842215601782,16.5980974038119,"BA2709R"
19.74417468024,17.7079742576465,19.857995532087,18.6121085663858,18.8199821219205,20.8485869637769,16.2256826954205,21.8012172334202,17.0664657830972,"BA2789R"
19.5327023436629,17.6863566646225,19.8205386656106,18.4942832465387,18.5862773221394,20.4626055390435,16.1483701920102,21.5796403492745,16.9563574604659,"BA2583R"
19.8736419824679,19.7306847115313,20.0366176388064,18.6009532234684,18.9472731370167,20.5878614707223,16.0125447050334,22.1839967583276,17.1832042939236,"BA2415R"
20.2774786266216,20.4295978174873,20.4033532994372,18.8093797407309,19.2218546260985,21.0537601756299,16.5030986752908,22.3739422864533,17.4240888994509,"BA2221R"
20.3212253738198,19.4060534907075,20.545692073135,18.7594188570807,19.1683495348553,21.1785855417707,16.726913281613,22.4412668217636,17.5199663943995,"BA2514R"
19.3749907418765,17.4012083471477,19.4319549962599,18.5320610721812,18.5463114645767,20.3112175638395,15.8788078178541,21.0075124787516,16.7350946256905,"BA2153R"
19.7018462927987,17.42272354813,19.8636024545804,18.5074287879305,18.6027288356969,20.6016516189841,15.760548366453,21.6042837594929,16.8962246720093,"BA2281R"
19.826600348665,18.0250083023123,19.8547866514513,18.8374933709071,18.96479123347,20.9130118817805,16.5256788509991,21.837197657302,17.068869085782,"BA2932R"
19.3498331479094,17.4038132323406,19.5373224124683,18.0368717248565,18.205888299681,20.3196231185816,15.5171197311028,21.45363170171,16.7908550682154,"BA2123R"
20.7512656004063,18.3978507611345,20.7242451366475,19.1646882038942,19.5773929271101,21.7917505097981,16.7068196355245,22.7099460942085,17.8604771642588,"BA2844R"
19.4225759860507,17.4560844068553,19.5650519156053,18.5786542782393,18.5253596965715,20.3414262812678,16.1001789519855,21.5704661111675,16.789403272858,"BA2660R"
19.1343946967441,17.118156072455,19.2853338707666,17.9249544040908,18.1981085582987,19.8956149133158,15.3499366409707,21.80882908917,16.5872280445559,"BA2952R"
19.6915319256378,18.0109683654261,19.9172413067996,18.313210804554,18.5626746409174,20.5427302218329,15.7929848169787,21.8620450866471,17.0446950794286,"BA2440R"
19.6713367347848,18.7958937255323,19.8209778891586,18.3162855679991,18.5228316667153,20.6764560659361,15.4588004463093,21.6977346959019,17.0423547823103,"BA2292R"
19.9267841448892,18.0192928380341,20.0554638829884,18.5611376825166,18.8538398328029,20.9457987377575,16.1012975672651,21.9503422774755,17.2350663756881,"BA2410R"
20.912168923485,18.7016340355877,21.0510614588259,19.1827099727713,19.7000950241677,21.821950089482,16.6778287214904,22.9221279397892,18.0725929183178,"BA2051R"
19.8832069385523,17.5304665101923,20.0783089512081,18.3262166781981,18.7585675607978,20.7640980553527,16.0690484565173,21.8727291338054,17.2678622002171,"BA2532R"
20.1183113783261,18.1251506646631,20.1858738633383,19.0300202682405,19.2336072325459,21.2352455694078,16.6156583782902,22.0734804224253,17.347712965401,"BA2986R"
20.5294037634481,19.7649939802517,20.6231255102098,18.9740088756579,19.3758456208672,21.4612034485414,16.3498569408424,22.5129115352759,17.6969272706566,"BA2515R"
19.4673927148205,17.8736213284383,19.6238571046609,18.4399717476429,18.5238345418204,20.4694049604578,15.8866367767137,21.5235129831825,16.8229623737959,"BA2748R"
20.4425499120497,19.5049555102319,20.5319840445327,18.8547216372567,19.2972413652779,21.3249510511012,16.3635975868935,22.4669234665259,17.651258236537,"BA2970R"
19.8369133923603,17.7931293396771,19.9811489446438,18.6393509026052,18.9227028087347,20.7647226013562,16.2430663003615,21.824315360163,17.1034340332268,"BA2622R"
19.5505990088497,17.6364947860988,19.7404844096826,18.0872011206307,18.3911999924735,20.3984097788215,15.7131045036971,21.6469735378848,16.9371969116512,"BA2839R"
20.540551577681,18.9787222238424,20.6717625286608,19.0561268736121,19.4440081594671,21.4412120264016,16.6189993399665,22.4739978042672,17.7922936857733,"BA2052R"
