"","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"BA2256R",0.046355566913762,0.00152575833660784,0.260247724208454,0.0373153494119665,0,0.0450112931842242,0,0,0.0126618418485981,0,0.0486399415723067,0,0.227518851336301,0,0.000108791202815024,0.0538132458491299,0,0,0.163958647780132,0,0.102842988355703,0,0.035,0.1715105257052,1.00642208923844
"BA2821R",0.106017310216739,0.031928261210364,0.061241558936032,0.0193479285827793,0,0.09154281463882,0,0.0217854512601417,0,0,0.101599868081629,0,0.362005651190844,0,0.00130136794904284,0,0,0,0,0.0300602362601444,0.155075527122237,0.0180940245512252,0.00800000000000001,0.271143785975328,0.980965887155004
"BA2233R",0.0080737867105432,0.0196901067800094,0.0358420856741811,0.0331571309925872,0,0.176773525877667,0,0.0105446665804287,0,0,0.0952787238983424,0.00282207003188692,0.049889722604053,0,0,0.00613365631215063,0,0.00535868346458623,0.542685266289357,0,0.00793726228655386,0.00581331249765328,0.003,0.364413063192455,0.962906654000942
"BA2880R",0.0509677467041962,0,0.0305873417754644,0.014900051194654,0.00875087730423003,0,0.0257175024865066,0,0,0,0.0991956233173228,0,0.219693590542899,0.0747775581571017,0.000794784073059495,0,0,0,0.0379363284360792,0,0.0834405407545093,0.353238055253977,0.015,0.20741346923712,1.0761601632358
"BA2301R",0.0632162190411188,0,0.00372524391948511,0.0274732218571573,0,0.0853708181173953,0.00122886782679142,0,0,0,0.0509145827463891,0,0.513154077166306,0.00729792793778438,0,0.0159981850996577,0,0.00116384827952918,0,0.0153161055003777,0.184464057536322,0.030676844971686,0.004,0.341654134373517,0.965580515149308
"BA2866R",0.0463730336857728,0,0.0651634511512403,0.0449920078394483,0,0.0376632969653563,0.00726920932760523,0.00507252506742504,0,0,0.0673598028886133,0,0.204747608302184,0,0,0,0,0,0.297177071430412,0,0,0.224181993341943,0.022,0.19785809761895,1.03860686166283
"BA2212R",0.0139006472023315,0.00133707515178048,0.164473805662404,0.046793468296759,0,0.0823632494490295,0.0121520201519824,0,0,0,0.0693910498899804,0,0.404297697599874,0,0,0.0231738752436845,0,0,0.04544399709582,0,0.136673114256354,0,0.333,0.0356861502204772,1.08228909841837
"BA2685R",0.0137124793096482,0,0.0809523833780735,0.0976074246846232,0,0.0738602060700903,0.00630254504519088,0,0.00105721188237363,0,0.0601639433259468,0,0.188409799577232,0,0,0,0,0.000259869168016757,0.420912588981588,0.00268021644163576,0.0540813321355814,0,0.037,0.167719977699863,1.04582949353325
"BA2273R",0.0962672194273354,0,0.0804232230855277,0.0892598468393986,0,0.230697088431592,0.0096414498364899,0.00121052193995943,0,0,0.124342713046451,0,0.0330234563073974,0.0466454169822553,0.00207167184453286,0.0300852268753327,0,0,0,0.0154989072056696,0.240833258178058,0,0.00900000000000001,0.24577745519071,0.988352541973799
"BA2477R",0.00652246005034342,0.000569427672351559,0.0448964545100002,0.0206513629583834,0,0.126575586294488,0,0,0.00496664990416769,0,0.048190288560155,0,0.520629426331483,0,0.000664893055298779,0,0,0,0.0966231187210257,0,0.121257601458934,0.00845273048336857,0.046,0.149738242379783,1.0597092224074
"BA2659R",0.00140558887668626,0,0.0154989131849527,0.0196241634917337,0,0.0791640351597226,0,0.00316867704443325,0.00253405316828485,0,0.0557494066413285,0,0.657275296041787,0.0862454583957326,0,0,0,0,0.0250545718564714,0,0.0439529236141219,0.0103269125247451,0.013,0.219101079125317,1.05608779050717
"BA2124R",0.00501352910205563,0.00716445529310482,0.050145032640707,0.0406181292392536,0,0.215796748009106,0,0,0.015702910712402,0,0.134219356870001,0,0.131097504104538,0.0527547274000657,0.00628421743582053,0.041085487854883,0,0,0.1911599991812,0.00778358667141705,0.0555837163853216,0.0455905991001246,0.139,0.0877144868163504,1.05061692464201
"BA2369R",0.0590916785653716,0,0.0443004617254835,0.00734223595615614,0,0.0805737630607755,0.00805709824633935,0,0,0,0.0588269747926921,0,0.524963098988957,0.0465302323444006,0,0,0,0.00188411890108867,0.0194286887021588,0,0.0303598424038024,0.118641806312774,0.006,0.285117844949249,1.00607319224452
"BA2534R",0.0838085306045172,0.00981665502625729,0.439239921099219,0.0337185897008805,0,0.143153612222049,0.00612481826390682,0,0.00527648112653697,0,0.0804909233722075,0,0.0446462190617725,0,0,0.00667196982228044,0,0.00267707830074662,0.025278565721429,0,0.119096635678197,0,0.006,0.288432480780548,0.962522196179448
"BA2400R",0.119813408380461,0,0.0465976231242493,0.125278178444663,0,0.235682005458246,0.0132610841268775,0.0170254198457912,0.00374308166643866,0,0.0587622990876937,0,0.321286263826711,0,0.00179755545349047,0.0107967334547952,0,0,0.0138576860372074,0,0.0320986610933756,0,0.022,0.197558196921536,1.01387970400044
"BA2813R",0.0550060988149923,0,0.225199725075639,0.0300686215740392,0,0.111995861182661,0,0.0152892727004186,0,0,0.0580208045880674,0,0.122558403453027,0.0480583249744095,0.00336020344679743,0.0256729292794011,0,0,0.0308923589952449,0,0.253611758366339,0.0202656375489627,0.014,0.215643772587896,0.991402068730672
"BA2211R",0.090184092671949,0,0.0883451472988777,0.0283681338736798,0,0.108040274930566,0,0,0,0,0.104161870394361,0,0.242433821465985,0,0,0,0,0,0.170810629696888,0.0764642277415716,0.0649800744946679,0.0262117274314539,0.00800000000000001,0.27355599102124,0.97558584957872
"BA2171R",0.180414424850451,0,0.0498928228979775,0.0217037757008939,0,0.229964981707662,0.0218654767182034,0,0,0,0.135219009558332,0,0.172582078846094,0,0,0.0240476898628908,0,0.00163550768657381,0.0142447033447277,0,0.1441800897088,0.00424943911739414,0.056,0.138018142978009,1.03139639983529
"BA2746R",0.0453543862478001,0,0.016204762861986,0.0197013397486839,0,0.0549333322037385,0.00727107056125509,0,0,0,0.0564711973759031,0,0.725683953389737,0.00148469429726905,0,0.00715647839951892,0,0,0.0210591214516476,0,0.0446796634624605,0,0.003,0.368726091082356,0.973048571890952
"BA2798R",0.100391073211474,0,0.0469761488283045,0.0972363567740755,0,0.252440374547116,0.000996717109102447,0,0.00887389847741798,0,0.0937667756110338,0,0.111168847390795,0,0,0,0,0.00125813716566216,0.110633488331171,0.0171569597943567,0.0299117684733661,0.129189454286124,0.014,0.213490777760225,1.00474470343928
"BA2288R",0.0552475904101772,0,0.238945307663172,0.145470804016667,0,0.0736773243522708,0,0.0209303350057201,0.0227098864225399,0,0.130500351103807,0,0.0646774432661853,0.0546578664402189,0.00630852833742074,0.040389479554852,0,0,0.00254521120050172,0,0.143939872226468,0,0.142,0.0869457623039371,1.04199330466739
"BA3030R",0.022654821617065,0,0.029066742389343,0.00349876169078293,0,0.0587909671503525,0,0.00892775435233154,0,0,0.123721443121268,0,0,0.0744445643642453,0,0.0229428879956686,0,0,0,0,0.045652623626111,0.610299433692832,0.00800000000000001,0.272097068804919,1.12561560133106
"BA2588R",0.0436395268212386,0,0.0224808240704111,0.117197758832222,0,0.233962093596913,0.0152174294291884,0.0131878260401342,0,0,0.117819087760172,0,0.0176958659891619,0,0.00141139174074064,0,0,0,0.0428103157221861,0,0.0988103656026716,0.27576751439496,0.014,0.214379741321018,1.03216191645629
"BA2296R",0.0402416198017492,0.00476396731163133,0.0323477946124854,0.112645578558027,0,0.186988599401922,0,0.0158570245175564,0,0,0.0940228660287736,0,0.402126927280466,0.0139193679540101,0.000988702339048924,0.00779738316210626,0,0,0,0.0238098608596567,0.0502767200360019,0.0142135881365646,0.005,0.335992069794996,0.95362881685029
"BA2300R",0.0406386842201791,0,0.0283138623487509,0.0591746427990712,0,0.0509031987864329,0.00920102351132454,0,0,0,0.0577412165023972,0,0.55136956492175,0,0,0.0374099543284278,0,0,0.107426849035019,0.000603075316691203,0.0506189731263376,0.00659895510361858,0.029,0.182647300636096,1.04730151043891
"BA2545R",0.0446136789723743,0,0,0.107063582850409,0,0.198044583980767,0.0143196184224915,0,0,0,0.131563872515449,0,0.30686640237507,0.0537689893673802,0.00225603705303201,0,0,0,0.0123075276352133,0,0.044440621306802,0.0847550855210115,0.038,0.166391861230272,1.04006155701926
"BA2840R",0,0.00217298150538587,0.0102730351362635,0.0962209128075932,0,0.211551320363652,0.00319536218969817,0.0658517161596745,0,0,0.0799462399327598,0.0383428502098708,0.0617452453833418,0,0,0,0,0,0.0572183775408409,0.0470578967433269,0.326424062027592,0,0.083,0.116512690430222,1.06561834579916
"BA2528R",0.0497671584877806,0,0.031337463619487,0.134760879259849,0,0.110282294037658,0.0205883860596649,0,0,0,0.123933930314397,0,0.203081054190799,0.00540534906024958,0,0.0132698884931668,0,0,0.0140381418658523,0.00216673062617411,0.218135051220719,0.0732336727642038,0.127,0.091429398984537,1.0664759698816
"BA2646R",0.0125873299150108,0.00451236113377267,0.00741729260297267,0.0248362760506699,0,0.152179694991982,0,0.0136992020231816,0,0,0.0474275963084605,0,0.130164079160714,0,0,0,0,0,0.589873297270458,0.00960297843346103,0.00769989210931692,0,0.02,0.199452854839886,1.08029839511239
"BA2926R",0.0957507744613808,0,0.079607908741364,0.0217118943749593,0,0.122277099351912,0.0217649141512021,0,0,0,0.0878290419459788,0,0.472949615193194,0.0134299525495078,0,0,0,0,0,0.00652395083007775,0.00562803882825866,0.0725268095721653,0.047,0.147080570518521,1.05763856903266
"BA2883R",0.088214156739206,0,0.00821477580813616,0.0699037819404365,0,0.111892161696025,0.0162858277152791,0,0,0,0.0839555036886659,0,0.255778290424475,0.00615529620969865,0,0,0,0.00178546800973104,0.0858882340205805,0,0.152040113496152,0.119886390251615,0.018,0.202165052200356,1.01669386601145
"BA2234R",0.0438511700357176,0,0,0,0.00416370361104591,0.00434518023412741,0.0085032906102046,0,0,0.00226619566175018,0.0330516296949282,0,0.839276943807141,0,0,0.029190901978516,0,0,0.0353509843665693,0,0,0,0.006,0.285564353266162,1.0626053444988
"BA2228R",0.118476767798403,0,0.0207486844860323,0.0984672271755067,0,0.0620616791558589,0.0320162296644793,0.00540233130970337,0.00540476458145338,0,0.0573756199866865,0,0.293085165380192,0.0315944011730679,0,0,0,0,0.0439402979792081,0,0.119585871068689,0.11184096024072,0.136,0.0890392025777048,1.06766470773859
"BA2037R",0.0905887451255551,0.00040991518164672,0.0886739362521481,0.0283587764778851,0,0.203434754878915,0.0345816421212611,0,0,0,0.166240657035153,0,0.226399311160801,0,0,0.00543914834570233,0,0,0,0.0120280366758024,0.114959219334353,0.028885857410778,0.00700000000000001,0.278479833652287,0.972936110964843
"BA2184R",0.0447636346113183,0.184704919489194,0.171064112605641,0.015625103672935,0,0.1184867431347,0.00218982717729678,0.00142355157293541,0,0.00691889122764694,0.0738664416594169,0,0.182640728356216,0,0,0.0219277922849181,0,0.00297481363471256,0.0883514587491501,0.000709301527421043,0.0843526802964974,0,0.005,0.312742942802437,0.951523894061016
"BA3009R",0.0684430974282977,0,0.0355275165000588,0.0699524207178267,0,0.210863927209334,0.0219280664961121,0,0,0,0.0604479839000448,0,0.410081897823825,0.0149833519512961,0,0,0,0.00167628326321637,0,0.0116167067181866,0.0731882037715298,0.0212905442202724,0.00900000000000001,0.250433440163046,0.995059463253044
"BA2663R",0.0071294980044444,0.00473689808927305,0,0.0216001245181752,0,0,0,0.0097577056997312,0,0,0.0795972551930696,0,0.445319526845582,0.147329622347074,0,0,0,0,0,0,0,0.28452936930265,0,0.494439644085461,0.897543045835578
"BA2764R",0.0973294115654183,0,0,0.115035884399564,0,0.0559148927295478,0.0320292524687078,0,0.0241308060379694,0,0.123074189017427,0,0.060471460426696,0.101204568344207,0.00203057057774339,0,0,0,0.00161392266629936,0.00646000101129534,0.139959719242716,0.240745321512408,0.00900000000000001,0.247267966031422,1.00906561497525
"BA2989R",0.0950594550061769,0,0.0213741687984874,0.102825319007487,0,0.221396605927448,0,0,0.00696469421566607,0,0.11997954934261,0,0.107640845554185,0.0203575666185553,0,0,0,0.00660304662318508,0.0303220015327142,0.00862140051377732,0.257609651206267,0.00124569565344003,0.162,0.0806329912375504,1.06584930258715
"BA2855R",0.0687060106830626,0,0.0220177439582648,0.0345910895522875,0,0.137754903840065,0.0151260797534597,0.0109875039309486,0.0133925028060858,0,0.0857757077006502,0,0.214136426781442,0.197708264288553,0,0,0,0.00141724620829975,0,0.00541608227716216,0,0.192970438219719,0.00900000000000001,0.256503341934268,1.00233725078964
"BA2261R",0.0129477554704561,0,0,0,0,0.0865117295738666,0,0,0.00126022058961521,0,0.144801760946622,0,0.0927682039529989,0.0467437377731017,0,0,0,0.00081360263610716,0,0.083804015664292,0.21053119233345,0.31981778105949,0.00800000000000001,0.274790406414482,1.02570220579208
"BA2728R",0.013758950728638,0,0,0.0468868575134281,0,0.0845324850002162,0.0141009015188726,0,0,0,0.09168940117091,0,0.363327057173034,0.0161055026255795,0,0,0,0,0,0,0.0742266622884376,0.295372181980884,0,0.570223505891321,0.826840622129411
"BA2715R",0.108875464142936,0,0.0149160294286624,0.049995605061187,0,0.116654701092419,0.0178206942834014,0,0.0145248123306227,0,0.134731727178798,0,0.235742475756713,0.0704384015775543,0,0,0,0,0.0224994897010075,0,0.193300718498554,0.0204998809481439,0.062,0.133605329422231,1.03842195967996
"BA2469R",0.0576699253537452,0,0,0.0755318506600153,0,0.15135197639957,0.0167253574734534,0.00884805245245844,0,0,0.102594306840106,0,0.160454684157867,0.0102535111735929,0,0,0,0,0.01137584817089,0,0.265074567972964,0.140119919345339,0.428,0.021578461480345,1.11201976406954
"BA2269R",0.00624933337200401,0,0,0.0107858922190406,0,0.049947424589258,0,0.015475373804387,0.0147477959165533,0,0.0794261804120658,0,0.19801836839399,0.190290525253222,0,0,0,0.0118719414010402,0,0.19111927264537,0.0721516303830067,0.159916261610062,0.003,0.366096806319435,0.950569242361595
"BA2098R",0.0265178952426249,0.0101291972939803,0,0.0277536239487051,0,0.0782584988730677,0,0,0.0160020644270414,0.0106108703057636,0.103673619170623,0,0.524995310589514,0.0193261527609799,0.0035420974514919,0.0235925053844983,0,0,0,0.0376740996133746,0.111089604502986,0.00683446043534932,0.01,0.236896887719101,1.02073764588187
"BA2778R",0.000397793197849936,0.0016062319465302,0,0.0352872769778429,0,0.0146764651984103,0.0123899617580506,0,0,0,0.0569445019175366,0,0.779533070408976,0.00271539009622454,0,0,0,0,0.013908630840196,0,0.0550706377046037,0.027470039953779,0,0.68688059397442,0.727096508645467
"BA2163R",0.0629029989175284,0,0.0665527104570027,0.0326531914943808,0,0.251226448958722,0.00619354176187899,0,0,0,0.0639327688983024,0,0.193143736099794,0.0169892891511541,0,0,0,0,0.136848898395193,0.00298468968346309,0,0.166571726182581,0,0.445876064040281,0.894351709622976
"BA2379R",0.0245236852300796,0,0.00511121900068109,0.062109460504582,0,0.0822030576780669,0.0312443813793837,0.00362852098485156,0,0,0.090101874496208,0,0.133126326387541,0.178187122881583,0.000789126456833188,0,0,0,0,0.0392487785051761,0.222351165832425,0.127375280662588,0.00700000000000001,0.277479622020034,0.986004797023647
"BA2820R",0.0154350881771931,0,0.0116521323245333,0.085646704368045,0,0.0190595408832983,0.00330283850729398,0,0.00207786632408649,0,0.0654771527508022,0,0.704738832664329,0.000882681695689417,0,0.0140236723476174,0,0,0.035085446945807,0,0.0426180430113053,0,0,0.485069336732608,0.888603068390191
"BA2704R",0.129863633978413,0,0.145856130027318,0.0117655398546837,0,0.165759657626429,0,0,0,0,0.085457136996479,0,0.156254350307966,0,0,0.0073861453682661,0,0,0.250924589069505,0,0.0465223936705414,0.000210423100399328,0.005,0.308331684386005,0.955908602472495
"BA2088R",0.0683587666974899,0,0.00937856858381272,0.204585600829297,0,0.090125997415861,0.0112520068503087,0.00163523550946575,0.00625811556113072,0,0.173935521646918,0,0.154182233284681,0.0631696721585513,6.02126947446709e-05,0,0,0,0.024967890674686,0,0.0641828182587852,0.127907359834268,0.218,0.0618345268430107,1.09213367613229
"BA2361R",0.0666768883612677,0,0.0063296842332689,0.0690197554106227,0,0.10813114717123,0.0261807794349791,0,0,0,0.125407052733986,0,0.423026983737146,0.0466533164268065,0,0,0,0,0.0346543316268736,0,0.0301876540083034,0.0637324068555166,0.042,0.155281813421403,1.04998732654311
"BA2492R",0,0.00217178701090122,0,0.0587068952908364,0,0.0549140536599259,0,0.00714026900664859,0.000430052963033483,0,0.0725413370200243,0,0.720276501835011,0,0,0.0217658675468493,0,0,0.0198730783729642,0,0.0421801572938062,0,0.003,0.382268457286135,0.964293652612343
"BA2472R",0.0590996213624843,0,0.0240933171784758,0.06557793520279,0,0.111326474014398,0.0204651584341226,0,0.00255913123138776,0,0.0870339447932395,0,0.449337201860697,0.0157829733927928,0,0,0,0.00351716015100474,0.0154655013374596,0,0.045269176198468,0.10047240484268,0.138,0.088408586548516,1.09288288744169
"BA2082R",0.00516558647085577,0.0240696539700819,0.0236497572281441,0.05922248543466,0,0.0636309035978488,0,0.0154758896236432,0,0,0.110952864221327,0,0.380846165375243,0.0283126235816719,0.00249147530425259,0.0945220465637502,0,0,0.0290718252866103,0,0.162588723341912,0,0.003,0.364785768116018,0.937827355685646
"BA2879R",0.0899574913466628,0,0,0.0376786417511112,0,0.094214348556781,0.0142937178102936,0.0112043758996936,0,0,0.0753915113801989,0,0.199412790790258,0.149023621850458,0,0,0,0,0.039626903360374,0,0.0154373693456241,0.273759227908544,0.005,0.329552999057208,0.97436954602502
"BA2577R",0.103725319022752,0.00604740573522809,0.124637446060774,0.0584285693153564,0,0.1070156766929,0,0,0,0,0.138494045142579,0,0.253862963169541,0,0,0.0399860694779127,0,0.00178877495793828,0,0.0167976269297372,0.146123510133311,0.00309259336196868,0.00800000000000001,0.273106506744047,0.972466131348085
"BA2563R",0.0901697564856534,0,0.129465840219887,0.0437193214931708,0,0.0798050505871335,0,0,0.00116487535430227,0,0.0445126044080854,0,0.112054355328299,0,0,0,0,0,0.49759543041943,0,0,0.00151276570403944,0,0.509441297762345,0.862251566763401
"BA2414R",0,0.0692060339359094,0.118583056228968,0.0108745001202134,0,0.0357207485976142,0.0188528419147193,0.0012678066879598,0,0,0.0867232252063292,0,0.385621990662573,0,0,0,0,0,0.138422583144128,0,0.108807958343945,0.0259192551576419,0.00700000000000001,0.279481811827581,0.976115812727834
"BA2999R",0.0847003516232123,0,0.0255893883843034,0,0,0.0906444684510057,0.000642312577531662,0,0,0,0.0728453727667615,0,0.498804832979453,0.0139760681153805,0,0,0,0,0.118213882178475,0,0.00531345238086343,0.0892698705430128,0.005,0.306065408321707,0.982962906895965
"BA2644R",0.037991522210918,0.0119391582757581,0.0187849084345637,0.0302853179290621,0,0.178008933471547,0.00818706711483248,0,0,0,0.153368104783067,0,0.274646981199222,0,0,0.00515979243286855,0,0.00481755416008634,0.00248073415905922,0,0,0.274329925829016,0,0.59235616912413,0.805332354538437
"BA2217R",0.0104756739639499,0.0453199674547065,0.204439180759686,0.0468345544902145,0,0.197608542227766,0,0.0172222536433925,0,0,0.0887817407218385,0,0.136838013791022,0,0.00346520474208545,0.0334664171390106,0,0,0.126630515610034,0.0555951350838905,0.033322800372403,0,0.00700000000000001,0.282806884005412,0.96387713452404
"BA2135R",0.072544087716063,0,0.104885590002145,0.0490458288774221,0,0.185974046594427,0.0120216242485046,0,0,0,0.141161959249929,0,0.242602429598592,0.0293840875619948,0,0,0,0,0.00476293354726623,0.0337717032363703,0.0562184425031918,0.0676272668640939,0.004,0.342739864757222,0.943328905274226
"BA2914R",0.0385287472508432,0,0,0.013267731316625,0.00763334352360681,0.0109849101406005,0,0,0.00410245686253461,0,0.114007592903407,0,0.341407896036672,0.000141793349216108,0.00202181773349779,0,0,0,0,0.0146683167703555,0.115565809865999,0.337669584246642,0.005,0.326366068519286,1.01979049729347
"BA2500R",0.0421597580703976,0,0.0676859314833812,0.026573225473548,0,0.104736730103714,0.0158574921920412,0,0.0167396585983126,0,0.0702551488909511,0,0.431436010838611,0.0140174966061508,0,0.0226853542916224,0,0,0.0926453862176636,0,0.0755186034753134,0.0196892037582928,0.108,0.100392691942467,1.06190246634122
"BA2406R",0.0324184677102642,0,0.0379850084634809,0.0403618175762683,0,0.0681457465193165,0.0197536298972757,0,0.00160169874802407,0,0.0855086165675798,0,0.453687278439374,0.0599194688080275,0,0,0,0,0,0.0263326029355034,0.038945607604815,0.135340056730071,0.005,0.336204519316065,0.969427888771895
