"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","te_class","status","neglog10p"
"LINE:L1:L1PA8",13463.8004891982,0.221858788127196,0.0968452645451455,2.29085840354924,0.021971604460567,0.221721196561418,"LINE","NS",1.65813822788021
"LINE:L1:L1PA8A",3393.98879630505,0.104342509803036,0.0878242178647577,1.18808356441859,0.234800488891967,0.598034071688843,"LINE","NS",0.629301003153289
"LINE:L1:L1PB",2276.96982033767,0.0358363676778263,0.101688972816342,0.352411541638338,0.724529647522961,0.900970789194139,"LINE","NS",0.139943838636997
"LINE:L1:L1PB1",22863.0718210818,0.125899938632195,0.088510025823567,1.42243703423113,0.154899418428937,0.511750093116516,"LINE","NS",0.80995021279972
"LINE:L1:L1PB2",3320.81340274933,0.15234841049073,0.0910269362151116,1.67366294885182,0.0941968594221402,0.420693263406538,"LINE","NS",1.02596357659535
"LINE:L1:L1PB3",3776.01562242933,0.12631783693821,0.0896814113581396,1.4085174957134,0.158977890016033,0.516229910253143,"LINE","NS",0.79866327135075
"LINE:L1:L1PB4",10670.8625149931,0.0697976906061214,0.0666507497033359,1.0472153864254,0.295000250427089,0.652991151840126,"LINE","NS",0.530177615347068
"LINE:L1:L1PBa",2910.31617548169,0.154867629963139,0.0997462976180136,1.55261532168559,0.120515063034308,0.463233192955437,"LINE","NS",0.918958667746058
"LINE:L1:L1PBa1",1069.71983952295,0.111506822567184,0.0814837465901303,1.36845478065794,0.171169767101651,0.530418250481546,"LINE","NS",0.766572940245312
"LINE:L1:L1PBb",384.57179055032,0.205266240695182,0.100732567650072,2.03773462231443,0.0415764797221057,0.297244375771568,"LINE","NS",1.38115228513408
"LINE:L1:L1PREC2",21703.5189740597,0.0980303838170191,0.0626796038944069,1.56399175690653,0.117819504262119,0.458780675544203,"LINE","NS",0.928782808935614
"LINE:L1:X9_LINE",3584.18997093759,0.0125465876308863,0.02602291203213,0.482136188885979,0.629709203401977,0.862269110974197,"LINE","NS",0.200859959298407
"LINE:L2:AmnL2-1",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:L2:L2",133000.892360687,0.112399366979283,0.0673273341147778,1.66944627255949,0.0950289697656769,0.422436520964577,"LINE","NS",1.02214397901171
"LINE:L2:L2-1_AMi",2939.78058590971,0.203966914719443,0.105908177860887,1.92588446746161,0.0541188013164424,0.332944790709279,"LINE","NS",1.26665183120634
"LINE:L2:L2-1_Crp",379.237990116145,-0.171976165989562,0.0659981776017299,-2.60577143549877,0.00916676093233611,0.140544162361741,"LINE","Downregulated",2.03778409483308
"LINE:L2:L2-2_Mam",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:L2:L2-3_AMi",0.772531132783582,0.334148689532683,0.344975284713593,0.96861631641264,0.33273665938977,0.682378502845653,"LINE","NS",0.477899347933085
"LINE:L2:L2-3_Crp",4032.69841107624,0.183953770700181,0.0973751619766291,1.88912415616142,0.0588751943360586,0.345450368439102,"LINE","NS",1.23006764633543
"LINE:L2:L2a",358791.597657782,0.0967227076540411,0.0695961450201855,1.38977105162919,0.164598411247109,0.522533002494646,"LINE","NS",0.783574361043211
"LINE:L2:L2b",217032.152089799,0.0851130516261437,0.0584052316862835,1.45728471865873,0.145037803280574,0.498157891727048,"LINE","NS",0.83851878661766
"LINE:L2:L2c",291538.60220768,0.110945659861916,0.0631574664930568,1.75665152550273,0.0789772247122892,0.392796051780113,"LINE","NS",1.10249813159359
"LINE:L2:L2d",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:L2:L2d2",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:L2:UCON49",264.604034694369,0.309592322417818,0.179144548195707,1.72817049436304,0.083957661944679,0.4025285863874,"LINE","NS",1.07593966416613
"LINE:L2:UCON86",129.404664568801,0.0755157828889958,0.12096126500526,0.624297231727131,0.532432401604189,0.811045370912302,"LINE","NS",0.273735523051384
"LINE:L2:X15_LINE",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:L2:X24_LINE",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:Penelope:Penelope1_Vert",6046.30331275168,-0.0181476513707475,0.0685872501990444,-0.264592199251055,0.791323630120808,0.929535299887183,"LINE","NS",0.10164586538857
"LINE:RTE-BovB:MamRTE1",43717.4419724605,0.0224103061736182,0.025467858413079,0.879944666337134,0.378889286074632,0.71764310220449,"LINE","NS",0.421487675180148
"LINE:RTE-BovB:MamRTE2",0,NA,NA,NA,NA,NA,"LINE","NS",NA
"LINE:RTE-X:L4_A_Mam",7891.9875501415,0.0956931981193625,0.0842878542773181,1.13531420321271,0.256243693271273,0.616573186117293,"LINE","NS",0.591346814760349
"LINE:RTE-X:L4_B_Mam",5285.88627998891,0.0871361595012287,0.0903335984404802,0.964604100861118,0.33474314462243,0.683956399981661,"LINE","NS",0.47528830836565
"LINE:RTE-X:L4_C_Mam",6877.27319630257,0.0894493452508824,0.0735839855002886,1.21560886710236,0.224133954723535,0.587814820439259,"LINE","NS",0.649492345910164
"LINE:RTE-X:L5",828.64753761737,0.135858577772342,0.0680150662011773,1.99747769663996,0.0457733149382028,0.311789022938409,"LINE","NS",1.33938763449782
"LTR:ERV1:ERV24_Prim-int",293.574768419406,0.0953207937135508,0.0713718227019363,1.33555218439118,0.181695687759047,0.543168736654079,"LTR","NS",0.740655379817303
"LTR:ERV1:ERV24B_Prim-int",416.360376460771,0.29410573710432,0.0783998981757215,3.75135355973457,0.000175882470458186,0.0112808352156918,"LTR","Upregulated",3.75477744287708
"LTR:ERV1:EUTREP7",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR:ERV1:Harlequin-int",9271.87798730067,0.138955088592523,0.19333622100014,0.718722481869668,0.47231192833793,0.775148972971623,"LTR","NS",0.325771086085539
"LTR:ERV1:HERV-Fc1_LTR1",65.4869805472033,0.105958114100921,0.157212528193635,0.673980091271188,0.500323970999657,0.79182238691187,"LTR","NS",0.300748689154398
"LTR:ERV1:HERV-Fc1_LTR2",0.505835974948434,0.0598432939837693,0.660281174212153,0.0906330459219501,0.927784173134473,NA,"LTR","NS",0.0325530402878247
"LTR:ERV1:HERV-Fc1_LTR3",2.16600044110867,-0.0803314659133094,0.221608627950212,-0.362492501561614,0.716984025966723,0.897922042755669,"LTR","NS",0.144490520080856
"LTR:ERV1:HERV-Fc1-int",311.542394907341,0.0270311712625331,0.176568261777094,0.153091903326648,0.878325800821801,0.960274103307392,"LTR","NS",0.0563443596593938
"LTR:ERV1:HERV-Fc2_LTR",4.39804595331609,-0.185374789181086,0.209814589567829,-0.88351715465982,0.3769569180784,0.716289743739167,"LTR","NS",0.423708281916129
"LTR:ERV1:HERV-Fc2-int",5.01580850728828,0.317690095353993,0.194454046334529,1.63375409945163,0.102310493806359,0.43381047009343,"LTR","NS",0.990079819186514
"LTR:ERV1:HERV1_I-int",203.85477603819,-0.0292560482297584,0.161123230158992,-0.181575606452833,0.85591579382303,0.952765367771286,"LTR","NS",0.0675689597117001
"LTR:ERV1:HERV1_LTRa",209.247002558466,0.118160659765083,0.0878140928776964,1.34557741124368,0.178438840599436,0.53918791764437,"LTR","NS",0.748510607235527
"LTR:ERV1:HERV1_LTRb",21.8738436858424,0.429211276534069,0.104756495234368,4.09722829666847,4.1812649058844e-05,0.00412363125447896,"LTR","Upregulated",4.37869231665927
"LTR:ERV1:HERV1_LTRc",52.0310121339196,-0.0335519579759083,0.111035288643367,-0.302173825869661,0.762519556087228,0.917597101824908,"LTR","NS",0.117749013631196
"LTR:ERV1:HERV1_LTRd",61.8138821273623,0.60769542857292,0.142902444844631,4.25251946692465,2.11378835097503e-05,0.00248768610729362,"LTR","Upregulated",4.67493849981254
"LTR:ERV1:HERV1_LTRe",31.8795801238971,0.43527679902729,0.150824287749795,2.88598610688869,0.003901893810842,0.0871888558438497,"LTR","Upregulated",2.40872455400682
"LTR:ERV1:HERV15-int",1925.9827094256,-0.186008972530483,0.201936625507565,-0.921125487082654,0.356984915032624,0.701765575288586,"LTR","NS",0.447350135306595
"LTR:ERV1:HERV17-int",3806.63242267347,-0.217568194088407,0.131850065320898,-1.65011821237165,0.0989187604666204,0.428229394878037,"LTR","NS",1.00472133434349
"LTR:ERV1:HERV3-int",3715.16978992943,-0.311385381682706,0.117581243391618,-2.64825726196483,0.00809079292684775,0.131331420774321,"LTR","Downregulated",2.09200891387851
"LTR:ERV1:HERV30-int",50.1465694306313,0.0130590173316085,0.146390044525006,0.0892070043012915,0.928917398946161,0.977201714980985,"LTR","NS",0.0320229025583381
"LTR:ERV1:HERV35I-int",355.560832785447,0.222571600746459,0.111053048093297,2.0041917315,0.0450495259612926,0.309954705714096,"LTR","NS",1.34630977457344
"LTR:ERV1:HERV4_I-int",895.777432590551,0.206206698399553,0.0897752175335214,2.29692229175114,0.0216232030811124,0.220238017575922,"LTR","NS",1.66507997285192
"LTR:ERV1:HERV9-int",1660.0941911695,0.200390831297858,0.0919765766920582,2.17871591338712,0.029352778848601,0.25483771120282,"LTR","NS",1.53235077750033
"LTR:ERV1:HERV9N-int",798.016020640991,0.103271636897394,0.0842514104607015,1.22575558477521,0.22029066586939,0.584356382493024,"LTR","NS",0.657003904334928
"LTR:ERV1:HERV9NC-int",2001.32132194223,0.137638125990509,0.112254395829198,1.22612682535777,0.220150952487195,0.584168480908022,"LTR","NS",0.657279431217228
"LTR:ERV1:HERVE_a-int",639.076648095328,0.0614317609583044,0.122371964932952,0.502008454240016,0.615661574063935,0.855159582103266,"LTR","NS",0.210657951642841
"LTR:ERV1:HERVE-int",4606.17358248705,0.191818430949432,0.085342024601059,2.24764331343332,0.0245989433277958,0.232702455419597,"LTR","NS",1.60908354804962
"LTR:ERV1:HERVFH19-int",295.350581867715,0.325894577962215,0.138530506713962,2.35251126768144,0.0186471248056864,0.203848916363627,"LTR","NS",1.72938812242295
"LTR:ERV1:HERVFH21-int",507.449823965548,0.498818432499259,0.12982959347874,3.84210116610233,0.000121985533975184,0.00859315083929431,"LTR","Upregulated",3.9136916684011
"LTR:ERV1:HERVH-int",22310.2413119657,0.0239163384657973,0.112246609397429,0.213069584855942,0.831272687683762,0.944279345284735,"LTR","NS",0.0802564884540667
"LTR:ERV1:HERVH48-int",1462.17280653524,0.140133046770401,0.107072873748635,1.30876329236645,0.19061454474563,0.553014657120493,"LTR","NS",0.719843963814348
"LTR:ERV1:HERVI-int",428.26346057219,-0.0179847264568642,0.108388496301067,-0.165928369436077,0.868213321375351,0.956815079489793,"LTR","NS",0.0613735548766992
"LTR:ERV1:HERVIP10B3-int",3978.30047282361,-0.11942030498973,0.104626118681979,-1.14140050777109,0.253703293491455,0.613899677659641,"LTR","NS",0.595673894875704
"LTR:ERV1:HERVIP10F-int",708.65024197439,0.078885172517175,0.0914618875601476,0.862492286366802,0.388416675992912,0.723867441623153,"LTR","NS",0.410702132687225
"LTR:ERV1:HERVIP10FH-int",2729.21430540916,-0.112769485081098,0.122429909410409,-0.921094245876415,0.357001224159637,0.701765575288586,"LTR","NS",0.447330294686508
"LTR:ERV1:HERVP71A-int",514.579322805312,0.207733853617665,0.123925155348489,1.67628479491108,0.0936824217629579,0.41950635725905,"LTR","NS",1.0283418909428
"LTR:ERV1:HERVS71-int",1506.53754795079,-0.0505235957282105,0.121121257422946,-0.417132358127576,0.676581597948084,0.883371350691484,"LTR","NS",0.169679818576247
"LTR:ERV1:HUERS-P1-int",909.922093937396,0.155219303106769,0.0685537517080914,2.26419851925402,0.0235619076257968,0.22860250179881,"LTR","NS",1.6277895509894
"LTR:ERV1:HUERS-P2-int",181.051965038467,0.285780522781776,0.103174955829784,2.76986329175901,0.00560798251474606,0.10575466768118,"LTR","Upregulated",2.25119334913575
"LTR:ERV1:HUERS-P3-int",2415.78630233936,-0.00467333869502737,0.0649030106643298,-0.0720049601273089,0.942597960489282,0.98167718865309,"LTR","NS",0.0256735042636406
"LTR:ERV1:HUERS-P3b-int",919.686870168974,0.136800855315203,0.125605798889244,1.08912849983805,0.276097223569564,0.635152420126932,"LTR","NS",0.558937960598985
"LTR:ERV1:LOR1-int",4179.90859594546,0.0365092941774547,0.0657690648581663,0.555113475555544,0.578817046112857,0.835731785654138,"LTR","NS",0.237458687429052
"LTR:ERV1:LOR1a",990.896204226175,0.0340527081664258,0.0667337869922374,0.510276873248431,0.60985750259123,0.851808382805413,"LTR","NS",0.21477162903477
"LTR:ERV1:LOR1b",923.181838172566,0.0311296073178267,0.102778488888463,0.302880570190217,0.761980879031843,0.917343526092773,"LTR","NS",0.11805592660679
"LTR:ERV1:LTR06",129.91436920657,-0.0355462433491724,0.107137138692717,-0.331782645895776,0.740053389296264,0.907931404988884,"LTR","NS",0.130736948052311
"LTR:ERV1:LTR1",595.972700576513,0.0927991144154817,0.0958368689050566,0.968302861682759,0.332893136009895,0.682507615069168,"LTR","NS",0.477695159555737
"LTR:ERV1:LTR109A2",4.31947517631822,0.586727095561818,0.205371015075553,2.85691286740716,0.00427783252560531,0.0920195654053224,"LTR","Upregulated",2.3687762217816
"LTR:ERV1:LTR10A",933.385519877112,0.219434209023733,0.076428615750702,2.87110013531441,0.00409045927013712,0.0897000353168892,"LTR","Upregulated",2.38822792737447
"LTR:ERV1:LTR10B",159.250298297815,-0.0280402360437397,0.0904917156680162,-0.309865227294507,0.756663446765697,0.914864661732529,"LTR","NS",0.12109724561667
"LTR:ERV1:LTR10B1",694.8771449213,-0.116724341184295,0.119365778329489,-0.977871068390278,0.328138095929605,0.678961271110441,"LTR","NS",0.483943346293113
"LTR:ERV1:LTR10B2",188.749483808639,-0.042178542688073,0.0942823352171992,-0.447364212934542,0.654612110549774,0.873983335492956,"LTR","NS",0.18401596435602
"LTR:ERV1:LTR10C",1654.50881933822,0.11216744070161,0.0878483894483802,1.27682979057368,0.20166234561343,0.566282451778398,"LTR","NS",0.695375185668922
"LTR:ERV1:LTR10D",392.035453994584,0.255293171835271,0.15338354155975,1.66441046568105,0.0960304300309251,0.423489490232052,"LTR","NS",1.01759112633104
"LTR:ERV1:LTR10E",708.210451126671,0.109148002087121,0.0895591772147907,1.21872493117428,0.222948612058007,0.586720534834823,"LTR","NS",0.651795226958353
"LTR:ERV1:LTR10F",898.857306485637,0.318306920292583,0.113640349909882,2.80100264162336,0.00509441020073785,0.100946238620108,"LTR","Upregulated",2.29290608867266
"LTR:ERV1:LTR10G",194.033187856733,0.172329068384201,0.104564695119365,1.64806169221342,0.0993400122456254,0.428973704994491,"LTR","NS",1.00287579080539
"LTR:ERV1:LTR12",1954.82785599672,-0.074294238640737,0.10462122861991,-0.710125847505088,0.477626099040062,0.777806148691974,"LTR","NS",0.320911949970407
"LTR:ERV1:LTR12_",1214.21660907932,0.0362338990234941,0.0974498324488855,0.371821050000261,0.710026089929464,0.896380374116746,"LTR","NS",0.148725692824272
"LTR:ERV1:LTR12B",763.683395101049,-0.142596264908251,0.129795292623081,-1.09862431854399,0.27193196584617,0.630935304258848,"LTR","NS",0.565539737706307
"LTR:ERV1:LTR12C",13718.3622576603,-0.0142112283872654,0.0718494491407612,-0.19779175146387,0.843208000060056,0.948232507711074,"LTR","NS",0.0740652816791385
"LTR:ERV1:LTR12D",837.904759418118,-0.141380676889443,0.120746869820406,-1.1708848196208,0.241645077755262,0.603657759107929,"LTR","NS",0.616822046895886
"LTR:ERV1:LTR12E",2024.51199228476,-0.209577011304299,0.0910897166967781,-2.30077575059262,0.0214043097996834,0.21902503213417,"LTR","NS",1.66949877180172
"LTR:ERV1:LTR12F",829.592255402238,0.146470547174174,0.065726314503386,2.22849171265534,0.025847743364859,0.239408665644882,"LTR","NS",1.58757736695958
"LTR:ERV1:LTR15",1525.86246412507,-0.0136189683398442,0.0692172947087179,-0.196756726727849,0.844017916147621,0.94845621785877,"LTR","NS",0.0736483344152633
"LTR:ERV1:LTR17",1478.86402776147,0.0715729569224362,0.0568567539834064,1.25882946014338,0.208091936964171,0.573235703568824,"LTR","NS",0.68174474727424
"LTR:ERV1:LTR19-int",968.28271024264,0.142423089475369,0.101269282280758,1.40637996308216,0.159611326883406,0.517117424798874,"LTR","NS",0.79693629200528
"LTR:ERV1:LTR19A",998.173125431837,0.162076674337118,0.0620117071934118,2.61364638505449,0.00895816992722197,0.138587230895819,"LTR","Upregulated",2.04778070369588
"LTR:ERV1:LTR19B",1382.45399172777,0.0862322069129603,0.0810179992069157,1.06435863335415,0.287166265764181,0.645948732952365,"LTR","NS",0.541866579238084
"LTR:ERV1:LTR19C",638.943074172877,0.171177908068364,0.103805404441494,1.64902693640428,0.099142116441029,0.428558287874924,"LTR","NS",1.00374181420988
"LTR:ERV1:LTR1A1",243.896884923719,0.188555411407094,0.0916155531489324,2.05811573391445,0.0395790250037918,0.290883911860697,"LTR","NS",1.40253490847951
"LTR:ERV1:LTR1A2",1294.61822286953,0.236974213117544,0.0938266704602456,2.52565940958067,0.011548137688492,0.158215674154711,"LTR","NS",1.9374880466656
"LTR:ERV1:LTR1B",321.097862183527,0.115627453429493,0.0828204686002655,1.39612170015085,0.162677850188254,0.520087704364659,"LTR","NS",0.788671575495061
"LTR:ERV1:LTR1B0",33.7738990846525,-0.245472450905966,0.163566458131781,-1.50075054329413,0.133420094827952,0.482890226172582,"LTR","NS",0.874778755009761
"LTR:ERV1:LTR1B1",98.8101624108564,0.0279619852745621,0.100227316420832,0.27898567250026,0.780255820097443,0.924641629426314,"LTR","NS",0.107762983153785
"LTR:ERV1:LTR1C",66.3349538566519,0.0986074401587433,0.0945992353503549,1.04237037216573,0.297239997274958,0.65520644560609,"LTR","NS",0.526892751348071
"LTR:ERV1:LTR1C1",61.3390870083125,0.0788241103275411,0.0779045315965375,1.01180391836211,0.311631816108607,0.667769391614486,"LTR","NS",0.506358209359465
"LTR:ERV1:LTR1C3",44.0427560295806,0.247476773272375,0.232680434574171,1.06359081598452,0.28751410466647,0.646140892977735,"LTR","NS",0.541340845135873
"LTR:ERV1:LTR1D",357.83390902084,0.234959961763287,0.0943900251739492,2.48924567326139,0.0128014472175571,0.16790970847184,"LTR","NS",1.89274093011225
"LTR:ERV1:LTR1D1",275.253183213202,0.157125103061998,0.0889814894125416,1.765817858291,0.0774264114506011,0.390341220479751,"LTR","NS",1.11111086889503
"LTR:ERV1:LTR1E",120.327133243489,0.2631158661117,0.10541849786041,2.4959174286481,0.0125631841945088,0.166516545399886,"LTR","NS",1.90090027279298
"LTR:ERV1:LTR1F",69.1166842193297,0.19202938507304,0.129205230063256,1.48623538674887,0.137216870555469,0.487968385787842,"LTR","NS",0.862592489658999
"LTR:ERV1:LTR1F1",113.258632527897,0.17086680751082,0.107906574619787,1.58346984984813,0.113314413382789,0.451500649086917,"LTR","NS",0.94571484517203
"LTR:ERV1:LTR1F2",91.3487248046757,0.255165355277899,0.151469642266041,1.68459733224779,0.092066286414248,0.416581319970676,"LTR","NS",1.03589937419756
"LTR:ERV1:LTR2",4259.37571389276,0.113389689150294,0.057074911597159,1.9866818182849,0.0469576679098689,0.31486315730083,"LTR","NS",1.32829347988278
"LTR:ERV1:LTR21A",980.244889283166,0.0629220808626066,0.0753615027377826,0.834936653022187,0.403753376234812,0.733253929300825,"LTR","NS",0.393883833022406
"LTR:ERV1:LTR21B",171.114947625511,0.244507337088272,0.0982006166002537,2.48987578238526,0.0127787748829498,0.167793269333874,"LTR","NS",1.89351078053431
"LTR:ERV1:LTR23",1258.31245926961,0.193603139495361,0.0880390395007063,2.19906010553202,0.0278736487561358,0.248560469968572,"LTR","NS",1.55480617692954
"LTR:ERV1:LTR23-int",368.701213825329,0.150008508209722,0.10962056118438,1.36843404730805,0.171176253011444,0.530418250481546,"LTR","NS",0.766556484410173
"LTR:ERV1:LTR24",608.129419845731,0.145758341862386,0.089858501047173,1.62208739477934,0.104784636764876,0.438133539079906,"LTR","NS",0.979702387746776
"LTR:ERV1:LTR24B",847.382225417178,0.200156263351319,0.0730956798550864,2.73827760748834,0.00617619167577236,0.112012541873227,"LTR","Upregulated",2.20927923429821
"LTR:ERV1:LTR24C",811.517893865823,0.127524904864282,0.104603830550113,1.21912270510196,0.222797623382651,0.586663127128866,"LTR","NS",0.652089446161258
"LTR:ERV1:LTR25",734.124888153674,0.0455793425792023,0.119225944014105,0.38229382837858,0.702243431920624,0.893720294926403,"LTR","NS",0.153512314061549
"LTR:ERV1:LTR25-int",1931.40335583894,0.151746898139567,0.0946677545249087,1.60294177147341,0.10894751029339,0.443545090996966,"LTR","NS",0.962782689953722
"LTR:ERV1:LTR26",623.837475647128,0.308651613876321,0.0921781612671765,3.34842450351879,0.000812724203520181,0.0334343925439137,"LTR","Upregulated",3.09005680644781
"LTR:ERV1:LTR26B",102.593411303055,0.115870246593605,0.096579445891072,1.19974022965808,0.230240243724271,0.593785178705113,"LTR","NS",0.637818763678275
"LTR:ERV1:LTR26C",437.540271524489,0.264948546343739,0.0755379290323487,3.50749020707565,0.000452355003077259,0.0221265872148649,"LTR","Upregulated",3.34452060199406
"LTR:ERV1:LTR26D",207.35033850974,0.0964823189247561,0.0777845137193788,1.24037953457976,0.214835046994,0.579639869967011,"LTR","NS",0.667894868808038
"LTR:ERV1:LTR26E",298.268980085703,-0.0320600457388432,0.0792418675530352,-0.40458468141713,0.685782820476152,0.88762405292806,"LTR","NS",0.163813398582201
"LTR:ERV1:LTR27",160.411526926955,0.203362722339126,0.0981874108616246,2.07116900786522,0.0383430047681053,0.287239589954789,"LTR","NS",1.41631385642732
"LTR:ERV1:LTR2752",263.470250436008,-0.222245408134982,0.141408413073782,-1.57165619289583,0.116030306869912,0.456398125680656,"LTR","NS",0.935428559158772
"LTR:ERV1:LTR27B",389.592212617298,0.0620106204514203,0.0743061242912566,0.834529065307702,0.403982915781634,0.733304849826695,"LTR","NS",0.393637000579115
"LTR:ERV1:LTR27C",209.474930799024,0.107125158730892,0.0971713566732693,1.1024355571271,0.270272360340627,0.629879081043186,"LTR","NS",0.568198365567698
"LTR:ERV1:LTR27D",164.192557595527,0.0286051072680617,0.110617640049665,0.258594445291173,0.795948169521872,0.93076371511032,"LTR","NS",0.0991152116888653
"LTR:ERV1:LTR27E",216.27805318913,0.163862268989554,0.0905613434310143,1.80940634029328,0.0703878988863724,0.374945454795789,"LTR","NS",1.15250199850855
"LTR:ERV1:LTR28",50.8808410143472,0.246608240327698,0.107864262012667,2.28628310921682,0.0222377013798288,0.223038444568308,"LTR","NS",1.65291010601303
"LTR:ERV1:LTR28B",584.481855476691,0.116351258008407,0.0756449309522705,1.53812365936087,0.124018382139601,0.468412123113533,"LTR","NS",0.906513938465818
"LTR:ERV1:LTR28C",779.056404224275,0.048918864188601,0.0671559102978216,0.728437213815682,0.466345989904621,0.771884476622499,"LTR","NS",0.33129175337048
"LTR:ERV1:LTR29",782.501082824389,0.0663006509057368,0.0586897064934404,1.12968107811456,0.258610633162309,0.61867375401332,"LTR","NS",0.587353622422453
"LTR:ERV1:LTR2B",2907.3635773972,0.242107790588625,0.134900690955714,1.79471127147973,0.0726997137731079,0.380302710699834,"LTR","NS",1.13846729900347
"LTR:ERV1:LTR2C",1018.13170036855,0.0208099835687479,0.0920128802100097,0.226163810123662,0.821074016714368,0.94087885450459,"LTR","NS",0.0856176911123522
"LTR:ERV1:LTR30",276.340722158929,0.274150400006855,0.116141207612184,2.36049207377187,0.0182507083288396,0.201564269648716,"LTR","NS",1.73872027546303
"LTR:ERV1:LTR31",254.329645446267,0.308010244248601,0.0946819382091897,3.25310455271929,0.00114151487683276,0.0415338837017393,"LTR","Upregulated",2.94251842417876
"LTR:ERV1:LTR34",492.693597388342,0.163887932233691,0.0686779433207344,2.38632556988951,0.0170176781466348,0.193440926719512,"LTR","NS",1.76909969436253
"LTR:ERV1:LTR35",349.111920827333,-0.0279627136470086,0.0647135870543005,-0.432099577845149,0.665669041503012,0.878840165145082,"LTR","NS",0.176741640460156
"LTR:ERV1:LTR35A",173.77159304749,0.0313919680750154,0.100025095541218,0.313840920672548,0.753641863208762,0.913725402710343,"LTR","NS",0.122834985406801
"LTR:ERV1:LTR35B",297.685855740539,0.42900132223759,0.111036748555439,3.86359766310517,0.000111729192911494,0.00813772105656767,"LTR","Upregulated",3.95183333839813
"LTR:ERV1:LTR36",977.057775990898,0.401228811680066,0.164940359258956,2.43256904182036,0.0149921329788125,0.181402603905047,"LTR","NS",1.82413657428792
"LTR:ERV1:LTR37-int",1789.81026321745,0.116569050107303,0.101024678308297,1.15386707544437,0.248554669382067,0.609141574747255,"LTR","NS",0.604578073732717
"LTR:ERV1:LTR37A",1106.22201647022,0.130813428722736,0.0842397593215862,1.55287039963343,0.120454099698461,0.463109271730782,"LTR","NS",0.919178414045719
"LTR:ERV1:LTR37B",2057.33473999529,-0.0768553803813389,0.069817636567034,-1.10080180539408,0.270982925844513,0.630261136086831,"LTR","NS",0.567058072391704
"LTR:ERV1:LTR38",101.315193930394,0.107122507412262,0.0916137414600667,1.16928427662738,0.242289115918102,0.604232493155517,"LTR","NS",0.615666094747669
"LTR:ERV1:LTR38-int",106.166093839396,0.188636479807218,0.131388511700655,1.43571517300533,0.151083405923812,0.506548665882334,"LTR","NS",0.820783233288222
"LTR:ERV1:LTR38A1",105.954881469979,0.189043526496328,0.090321985743724,2.09299568582021,0.0363495396741046,0.280421713046105,"LTR","NS",1.43950108461958
"LTR:ERV1:LTR38B",149.053611150706,0.302050601265735,0.119767059469851,2.52198394619325,0.0116695033803369,0.159322158005139,"LTR","NS",1.93294762585425
"LTR:ERV1:LTR38C",287.93914483123,0.199994145552721,0.101393592247749,1.97245349650941,0.0485578600043297,0.319447679758633,"LTR","NS",1.31374046132304
"LTR:ERV1:LTR39",3620.47282165424,0.353992187248008,0.111369607831908,3.17853491755393,0.00148021388129265,0.0492516897005828,"LTR","Upregulated",2.8296755273388
"LTR:ERV1:LTR39-int",94.5520245665915,0.105610152620983,0.102226393165814,1.03310064407418,0.301556801981474,0.658595146295426,"LTR","NS",0.520630871040803
"LTR:ERV1:LTR4",935.335639033312,-0.475518777747289,0.139753875297454,-3.40254448569093,0.000667614856762078,0.0290015072895812,"LTR","Downregulated",3.17547400731634
"LTR:ERV1:LTR43",852.56944347205,0.00950439878197428,0.0672646969739265,0.141298470216233,0.887634158081488,0.963737889337253,"LTR","NS",0.0517659935278347
"LTR:ERV1:LTR43-int",332.616315072517,0.0633206768784755,0.0888765722186909,0.712456334642022,0.476182241549578,0.777437426825533,"LTR","NS",0.32222680494297
"LTR:ERV1:LTR43B",174.867333159264,0.045061763694654,0.0909555758258932,0.495426072403863,0.620299394386036,0.857092211873702,"LTR","NS",0.207398642847497
"LTR:ERV1:LTR44",254.521358620728,0.0750722892734307,0.105150436218855,0.713951287060557,0.475257301964504,0.777009616249413,"LTR","NS",0.323071201809117
"LTR:ERV1:LTR45",100.27001901256,0.109412831909253,0.084528198267791,1.29439446423105,0.195529201808385,0.558543236814833,"LTR","NS",0.708788372604845
