"sample","HSC.like","Progenitor.like","GMP.like","Promono.like","Monocyte.like","cDC.like","HSC.Prog","GMP","Myeloid","Myeloid.like","Exhausted.T.cells","Cytotoxicity","Stroma","Cytolytic_score","Apoptosis","MHC2","Proliferation","SASP","Cellular_senescence","T.cell.senescence"
"BA3308R",0.0978769139456355,0.36290779172605,0.209537842641968,0.210691397703731,0.17861755292268,0.101848693046133,0.326956689062425,0.288604852325939,0.303359724483875,0.318501881071368,0.0496494475293062,0.255938095772121,-0.191237219387278,0.24230122238421,0.277111136032298,0.211843138354551,0.0557090990678606,-0.246670125063092,0.115469448027066,0.0102992579300547
"BA3334R",0.00235007258756625,0.317877433084087,0.2840724108897,0.344393889523514,0.377284893405956,0.202276643246721,0.203715878539091,0.405336394108009,0.430980590338218,0.438669586538642,0.128896741264232,0.111046316025569,-0.198256042169012,0.0779858696871144,0.231972636536952,0.230840951152487,0.26601668468395,-0.048980707756155,0.176526664049795,0.0724499523355576
"BA3447R",-0.00872053385949295,0.345971378926612,0.281777996070727,0.314317798989332,0.292382128886144,0.158069517076984,0.259889678174559,0.370910996332061,0.382729705953918,0.408271098882587,0.095888720623703,0.0140293820791747,-0.184667003121554,0.0223617808680049,0.215498486037905,0.173889574336829,0.125849021967487,-0.260017665862823,0.173666797510234,-0.016617133030524
"BA3116R",-0.0415894671832014,0.354756838015658,0.308850219852184,0.350314623710043,0.433692702191776,0.201859920801144,0.191203117232975,0.384923605392952,0.46251707937934,0.44736369251502,0.0632621010712884,0.0475047661769654,-0.119086338062394,0.0647415049904677,0.285286531344623,0.179042117660255,0.22667611724152,-0.146002748023106,0.246070020000374,0.0569356436568909
"BA3280R",0.0308697674791663,0.368408465277913,0.216439797923099,0.210404848109354,0.124811424934958,0.0631150974439584,0.295607972676106,0.320381182889604,0.243640855747094,0.279555281037678,0.0545291379213642,0.115576987776158,-0.20652722480794,0.123258943590894,0.229561511719188,0.0978422410408839,0.0318497970506048,-0.245015702989176,0.147217705003832,0.00265425521972373
"BA3318R",0.098430344008919,0.348741238944964,0.185096828515296,0.168446630138047,0.254266569337601,0.081843856474744,0.261167145048613,0.298504545416739,0.333183596308982,0.348827371928051,0.0662908744180829,0.0537961197712234,-0.211499280360381,0.0573286979925984,0.250274756083885,0.0825107958050586,0.215432312807229,-0.170012898883966,0.146320491971813,0.0798239219424662
"BA3332R",-0.0452188454967636,0.360364889400832,0.21225792871176,0.308428043137331,0.194996911673873,0.0769813748817847,0.25714499516273,0.361000906588151,0.270323993486439,0.318743332023134,0.021655729429581,0.118963777055063,-0.213256322548085,0.133879107323091,0.319109565997533,0.0556825192081207,0.300186631855916,-0.211646850989849,0.110338511000206,-0.0256079552888839
"BA3214R",0.0942535511762393,0.392863766814393,0.0886729347927776,0.130949292338671,0.23734628558594,0.109267648087611,0.373439913623997,0.154964193926691,0.309738521721227,0.346508319763416,0.0313870660160414,0.17243467533924,-0.171928447260696,0.167679712907929,0.322103846585174,0.155347428635522,-0.0593703469516796,-0.147657170097022,0.158264640460569,0.0283650161685266
"BA3141R",-0.0436086848416308,0.382238242127252,0.286418280475255,0.319524095335824,0.0564845490107997,0.0356783507291563,0.309622692942931,0.40462110437408,0.17825069721302,0.26419787747768,0.0144427617925851,-0.0844790848940227,-0.163703994467186,-0.078535381854884,0.228484916451721,-0.00960406034434413,0.16812674648663,-0.213574673321743,-0.0168881661339464,-0.0677022000411223
"BA3373R",0.0849254473559679,0.390528298939888,0.193046589952287,0.178601715425274,0.171695958972055,0.116611031701135,0.346957864973355,0.29115203233775,0.289707451288674,0.299578864619013,0.0523192551461102,0.0635976225187844,-0.14589057739397,0.0434338903218572,0.251777503644724,0.160864505636251,0.0690180920717156,-0.191204924008749,-0.0213275014486252,0.0753752406587038
"BA3319R",0.0067414198288378,0.303171550731145,0.238111610066423,0.28935506979806,0.406616504763509,0.250599173464496,0.180831048324594,0.315442772662624,0.453381249181126,0.44956482677298,0.105014302540804,0.19777952226085,-0.209602048636423,0.184019288998542,0.255781092295615,0.216441870898996,0.210618638709283,-0.186143514104649,0.238481093104544,0.0733284734294098
"BA3240R",0.0691767527290519,0.353151051326604,0.198054074281972,0.0972584173943348,0.0798528833735752,0.0625731423463417,0.28792179123305,0.283805757250626,0.184393658637019,0.230100885320156,-0.012608671265915,0.0406078277447572,-0.196807416961065,0.0339576090613435,0.265548951441068,0.133846951937637,0.0320792624472229,-0.260382199540127,0.110179629525786,-0.0385988523149966
"BA3381R",-0.0293197622656946,0.34657171863103,0.263165403686032,0.355240178899882,0.40013663503472,0.227297263450635,0.259074558098018,0.394407432359375,0.439277893200067,0.436474067419095,0.078792977732907,0.183940787260289,-0.231350118693807,0.182740832118426,0.274610294942245,0.203711233245471,0.308426989210027,-0.120008692726151,0.124525692069011,0.0151871997607432
"BA3290R",-0.0230415393376485,0.327878214013783,0.283550846664796,0.332889310538442,0.323257903307317,0.113717725602304,0.247379589393283,0.390317389026125,0.3832762460928,0.398968686244783,0.0505805148914689,0.126174722440283,-0.211321706947793,0.124088819109566,0.304654031624986,0.108000112164208,0.200292695861464,-0.196147159441422,0.13240434400643,-0.00907493598011183
