"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
19.6576862635065,18.0541475048585,19.6856322664603,18.6686982050526,18.689045362499,20.5940960329568,16.2621321774931,21.5801910048727,16.96592076136,"BA3226R"
20.3055200901765,18.7080913916561,20.3122626232671,18.8479021611786,19.0799156223592,21.0502049266963,16.2561941686136,22.6100543629976,17.4046067947668,"BA3421R"
19.492637535264,18.3469095727715,19.5094083870843,18.4204441370073,18.610013590295,20.4135851159721,15.9830838379164,21.4428748202507,16.8357239988707,"BA3232R"
21.5879153466635,19.5753332062055,21.5902839673807,19.7916055890068,20.1776582174016,22.3328945898564,17.3787097894457,23.3701756549039,18.5960628622904,"BA3289R"
20.88179444796,18.6122804870714,20.8929882501649,19.217602659004,19.5962034384672,21.6908668747322,16.7527778604007,22.7458255141594,18.0812889733408,"BA3430R"
21.8785026701892,20.4369382724508,21.7754827645367,19.9430642883692,20.5329763924626,22.737716853484,17.4757548432367,23.6076240167897,18.8557304837707,"BA3399R"
20.5051424757837,18.8052812936883,20.4125212717595,19.1668830169461,19.4972699513556,21.3500578419909,16.739216490437,22.2612377313931,17.5949101168552,"BA3163R"
20.6879834330191,18.5900234124395,20.5097347791875,19.7396201298079,19.7663302496671,21.8975469288444,17.2751572516243,22.4173573674981,17.726380098428,"BA3436R"
21.224500109854,18.8571053768865,21.0609847161121,19.8598637655659,20.0332519096409,22.3099735781705,17.2485292230199,22.9289170289236,18.3017496566957,"BA3154R"
20.4150338073592,18.155045235524,20.3085977009077,18.9418846695309,19.2502062968078,21.3788116439961,16.5344672788651,22.157128975771,17.5331778695578,"BA3162R"
20.4408870318156,18.1603766557516,20.3005692238959,19.2201131085723,19.367620882596,21.5608086956408,16.8040525463229,22.1919042353986,17.5952380819979,"BA3352R"
20.053449906077,17.9263689589603,19.8558686631055,18.9116858359696,19.1060307642427,21.0913863766485,16.2431571310021,21.7533659747013,17.1580904407451,"BA3084R"
21.1511655551768,18.8632729474987,21.0375979461347,19.5473216907374,19.9526602358097,22.090910521522,17.1147129761159,22.8410835819253,18.1709361020471,"BA3149R"
20.560324667519,18.2901033323325,20.3762846255824,19.174826234408,19.4420162558561,21.6580875073274,16.6986734815309,22.3455811679075,17.6523961914515,"BA3180R"
19.9779085425885,18.1626739075192,19.9229175865949,18.8719991278094,19.0122252695308,21.0754157217209,16.5188092780614,21.7792267612694,17.2023411813228,"BA3255R"
